"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sat Mar 22 14:07:26 GMT 2025","Sat Mar 22 14:07:26 GMT 2025","65","Surefire suite","Surefire test","com.example.teamcity.api.ProjectTest","com.example.teamcity.api.ProjectTest","superuserCanNotCreateProjectWithIdStartsWithNonLetter","Project with id starts with non letter can not be created by Super user",""
"passed","Sat Mar 22 14:07:24 GMT 2025","Sat Mar 22 14:07:24 GMT 2025","345","Surefire suite","Surefire test","com.example.teamcity.api.ProjectTest","com.example.teamcity.api.ProjectTest","adminCanNotCreateProjectWithTheSameName","Project with the same name can not be created by Admin",""
"passed","Sat Mar 22 14:07:23 GMT 2025","Sat Mar 22 14:07:24 GMT 2025","318","Surefire suite","Surefire test","com.example.teamcity.api.ProjectTest","com.example.teamcity.api.ProjectTest","adminCanNotCreateProjectWithTheSameId","Project with the same id can not be created by Admin",""
"passed","Sat Mar 22 14:07:25 GMT 2025","Sat Mar 22 14:07:25 GMT 2025","70","Surefire suite","Surefire test","com.example.teamcity.api.ProjectTest","com.example.teamcity.api.ProjectTest","superAdminCanCreateProjectWithValidName","Project with valid name can be created by Super user",""
"passed","Sat Mar 22 14:07:26 GMT 2025","Sat Mar 22 14:07:26 GMT 2025","44","Surefire suite","Surefire test","com.example.teamcity.api.ProjectTest","com.example.teamcity.api.ProjectTest","userCanCreateProjectWithEmtpySourceProject","User should not be able to create a copy with empty info about source project",""
"passed","Sat Mar 22 14:07:19 GMT 2025","Sat Mar 22 14:07:19 GMT 2025","1","Surefire suite","Surefire test","com.example.teamcity.api.BuildTypeTest","com.example.teamcity.api.BuildTypeTest","projectAdminCanNotCreateBuildTypeForAnotherUser","Project admin should not be able to create build type for not their project",""
"passed","Sat Mar 22 14:07:24 GMT 2025","Sat Mar 22 14:07:24 GMT 2025","115","Surefire suite","Surefire test","com.example.teamcity.api.ProjectTest","com.example.teamcity.api.ProjectTest","superAdminCanCreateProjectWithValidId","Project with valid id can be created by Super user",""
"passed","Sat Mar 22 14:07:24 GMT 2025","Sat Mar 22 14:07:25 GMT 2025","104","Surefire suite","Surefire test","com.example.teamcity.api.ProjectTest","com.example.teamcity.api.ProjectTest","superAdminCanCreateProjectWithValidId","Project with valid id can be created by Super user",""
"passed","Sat Mar 22 14:07:28 GMT 2025","Sat Mar 22 14:07:28 GMT 2025","210","Surefire suite","Surefire test","com.example.teamcity.api.ProjectTest","com.example.teamcity.api.ProjectTest","userCanNotCreateProjectWithEmptyName","Project with empty name can not be created by Admin",""
"passed","Sat Mar 22 14:07:25 GMT 2025","Sat Mar 22 14:07:25 GMT 2025","155","Surefire suite","Surefire test","com.example.teamcity.api.ProjectTest","com.example.teamcity.api.ProjectTest","superAdminCanNotCreateProjectWithTheSameId","Project with the same id can not be created by Super user",""
"passed","Sat Mar 22 14:07:28 GMT 2025","Sat Mar 22 14:07:28 GMT 2025","181","Surefire suite","Surefire test","com.example.teamcity.api.ProjectTest","com.example.teamcity.api.ProjectTest","userCanNotCreateProject","Project can not be created by user with certain role",""
"passed","Sat Mar 22 14:07:22 GMT 2025","Sat Mar 22 14:07:23 GMT 2025","592","Surefire suite","Surefire test","com.example.teamcity.api.BuildTypeTest","com.example.teamcity.api.BuildTypeTest","userCanNotCreateTwoBuildTypesWithTheSameId","User should not be able to create two build types with the same id",""
"passed","Sat Mar 22 14:07:26 GMT 2025","Sat Mar 22 14:07:26 GMT 2025","76","Surefire suite","Surefire test","com.example.teamcity.api.ProjectTest","com.example.teamcity.api.ProjectTest","superuserCanNotCreateProjectIdMoreThan225Symbols","Project with id > 225 symbols can not be created by Super user",""
"passed","Sat Mar 22 14:07:26 GMT 2025","Sat Mar 22 14:07:27 GMT 2025","113","Surefire suite","Surefire test","com.example.teamcity.api.ProjectTest","com.example.teamcity.api.ProjectTest","userCanNotCopyProject","User should not be able to create a copy of non existing project",""
"passed","Sat Mar 22 14:07:25 GMT 2025","Sat Mar 22 14:07:25 GMT 2025","139","Surefire suite","Surefire test","com.example.teamcity.api.ProjectTest","com.example.teamcity.api.ProjectTest","superAdminCanCreateProjectWithValidName","Project with valid name can be created by Super user",""
"passed","Sat Mar 22 14:07:26 GMT 2025","Sat Mar 22 14:07:26 GMT 2025","34","Surefire suite","Surefire test","com.example.teamcity.api.ProjectTest","com.example.teamcity.api.ProjectTest","superuserCanNotCreateProjectWithEmptyIdAndName","Project with empty id and name can not be created by Super user",""
"passed","Sat Mar 22 14:07:27 GMT 2025","Sat Mar 22 14:07:28 GMT 2025","794","Surefire suite","Surefire test","com.example.teamcity.api.ProjectTest","com.example.teamcity.api.ProjectTest","userCanNotCreateProject","Project can not be created by user with certain role",""
"passed","Sat Mar 22 14:07:26 GMT 2025","Sat Mar 22 14:07:26 GMT 2025","46","Surefire suite","Surefire test","com.example.teamcity.api.ProjectTest","com.example.teamcity.api.ProjectTest","superuserCanNotCreateProjectWithXInvalidIdAndEmptyName","Project with invalid id and empty name can not be created by Super user",""
"passed","Sat Mar 22 14:06:12 GMT 2025","Sat Mar 22 14:07:06 GMT 2025","53860","Surefire suite","Surefire test","com.example.teamcity.ui.SetupServerTest","com.example.teamcity.ui.SetupServerTest","setupTeamCityServerTest","setupTeamCityServerTest",""
