"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sat Apr 12 08:34:19 GMT 2025","Sat Apr 12 08:34:19 GMT 2025","117","Surefire suite","Surefire test","com.example.teamcity.api.ProjectTest","com.example.teamcity.api.ProjectTest","superAdminCanNotCreateProjectWithTheSameId","Project with the same id can not be created by Super user",""
"passed","Sat Apr 12 08:34:20 GMT 2025","Sat Apr 12 08:34:20 GMT 2025","379","Surefire suite","Surefire test","com.example.teamcity.api.ProjectTest","com.example.teamcity.api.ProjectTest","superuserCanNotCreateProjectWithIdStartsWithNonLetter","Project with id starts with non letter can not be created by Super user",""
"passed","Sat Apr 12 08:34:13 GMT 2025","Sat Apr 12 08:34:13 GMT 2025","1","Surefire suite","Surefire test","com.example.teamcity.api.BuildTypeTest","com.example.teamcity.api.BuildTypeTest","projectAdminCanNotCreateBuildTypeForAnotherUser","Project admin should not be able to create build type for not their project",""
"passed","Sat Apr 12 08:34:13 GMT 2025","Sat Apr 12 08:34:15 GMT 2025","2601","Surefire suite","Surefire test","com.example.teamcity.api.BuildTypeTest","com.example.teamcity.api.BuildTypeTest","userCanCreateBuildType","User should be able to create build type",""
"passed","Sat Apr 12 08:34:22 GMT 2025","Sat Apr 12 08:34:22 GMT 2025","219","Surefire suite","Surefire test","com.example.teamcity.api.ProjectTest","com.example.teamcity.api.ProjectTest","userCanNotCreateProjectWithEmptyName","Project with empty name can not be created by Admin",""
"passed","Sat Apr 12 08:34:20 GMT 2025","Sat Apr 12 08:34:20 GMT 2025","91","Surefire suite","Surefire test","com.example.teamcity.api.ProjectTest","com.example.teamcity.api.ProjectTest","superuserCanNotCreateProjectWithIdStartsWithNonLetter","Project with id starts with non letter can not be created by Super user",""
"passed","Sat Apr 12 08:33:06 GMT 2025","Sat Apr 12 08:34:00 GMT 2025","54111","Surefire suite","Surefire test","com.example.teamcity.ui.SetupServerTest","com.example.teamcity.ui.SetupServerTest","setupTeamCityServerTest","setupTeamCityServerTest",""
"passed","Sat Apr 12 08:34:17 GMT 2025","Sat Apr 12 08:34:18 GMT 2025","357","Surefire suite","Surefire test","com.example.teamcity.api.ProjectTest","com.example.teamcity.api.ProjectTest","adminCanNotCreateProjectWithTheSameName","Project with the same name can not be created by Admin",""
"passed","Sat Apr 12 08:34:22 GMT 2025","Sat Apr 12 08:34:22 GMT 2025","220","Surefire suite","Surefire test","com.example.teamcity.api.ProjectTest","com.example.teamcity.api.ProjectTest","userCanNotCreateProject","Project can not be created by user with certain role",""
"passed","Sat Apr 12 08:34:20 GMT 2025","Sat Apr 12 08:34:21 GMT 2025","41","Surefire suite","Surefire test","com.example.teamcity.api.ProjectTest","com.example.teamcity.api.ProjectTest","userCanCreateProjectWithEmtpySourceProject","User should not be able to create a copy with empty info about source project",""
"passed","Sat Apr 12 08:34:20 GMT 2025","Sat Apr 12 08:34:20 GMT 2025","50","Surefire suite","Surefire test","com.example.teamcity.api.ProjectTest","com.example.teamcity.api.ProjectTest","superuserCanNotCreateProjectWithEmptyName","Project with empty name can not be created by Super user",""
"passed","Sat Apr 12 08:34:16 GMT 2025","Sat Apr 12 08:34:16 GMT 2025","565","Surefire suite","Surefire test","com.example.teamcity.api.BuildTypeTest","com.example.teamcity.api.BuildTypeTest","userCanNotCreateTwoBuildTypesWithTheSameId","User should not be able to create two build types with the same id",""
"passed","Sat Apr 12 08:34:18 GMT 2025","Sat Apr 12 08:34:18 GMT 2025","88","Surefire suite","Surefire test","com.example.teamcity.api.ProjectTest","com.example.teamcity.api.ProjectTest","superAdminCanCreateProjectWithValidId","Project with valid id can be created by Super user",""
"passed","Sat Apr 12 08:34:17 GMT 2025","Sat Apr 12 08:34:17 GMT 2025","291","Surefire suite","Surefire test","com.example.teamcity.api.ProjectTest","com.example.teamcity.api.ProjectTest","adminCanCreateProject","Project with correct data can be created by Admin",""
"passed","Sat Apr 12 08:34:17 GMT 2025","Sat Apr 12 08:34:17 GMT 2025","394","Surefire suite","Surefire test","com.example.teamcity.api.ProjectTest","com.example.teamcity.api.ProjectTest","adminCanNotCreateProjectWithTheSameId","Project with the same id can not be created by Admin",""
"passed","Sat Apr 12 08:34:19 GMT 2025","Sat Apr 12 08:34:19 GMT 2025","58","Surefire suite","Surefire test","com.example.teamcity.api.ProjectTest","com.example.teamcity.api.ProjectTest","superAdminCanCreateProjectWithValidName","Project with valid name can be created by Super user",""
"passed","Sat Apr 12 08:34:20 GMT 2025","Sat Apr 12 08:34:20 GMT 2025","47","Surefire suite","Surefire test","com.example.teamcity.api.ProjectTest","com.example.teamcity.api.ProjectTest","superuserCanNotCreateProjectWithEmptyIdAndName","Project with empty id and name can not be created by Super user",""
"passed","Sat Apr 12 08:34:19 GMT 2025","Sat Apr 12 08:34:19 GMT 2025","110","Surefire suite","Surefire test","com.example.teamcity.api.ProjectTest","com.example.teamcity.api.ProjectTest","superAdminCanCreateProjectWithValidId","Project with valid id can be created by Super user",""
"passed","Sat Apr 12 08:34:19 GMT 2025","Sat Apr 12 08:34:19 GMT 2025","109","Surefire suite","Surefire test","com.example.teamcity.api.ProjectTest","com.example.teamcity.api.ProjectTest","superAdminCanCreateProjectWithValidName","Project with valid name can be created by Super user",""
"passed","Sat Apr 12 08:34:22 GMT 2025","Sat Apr 12 08:34:22 GMT 2025","220","Surefire suite","Surefire test","com.example.teamcity.api.ProjectTest","com.example.teamcity.api.ProjectTest","userCanNotCreateProject","Project can not be created by user with certain role",""
"passed","Sat Apr 12 08:34:18 GMT 2025","Sat Apr 12 08:34:18 GMT 2025","105","Surefire suite","Surefire test","com.example.teamcity.api.ProjectTest","com.example.teamcity.api.ProjectTest","superAdminCanCreateProject","Project with correct data can be created by Super user",""
